time_seconds,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,CG1,CG2,CG3,CG4,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9,AH10,PH1,PH2,PH3,PH4,BO1,BO2,BO3,BO4
1.7329,5368367.0000,5178559.0000,4337447.5000,-4994529.0000,-4743046.0000,-2830607.7500,2009770.1250,-1952279.1250,-2833797.7500,369549.7812,-367353.0938,1215446.2500,6122283.5000,3331516.5000,-3363878.7500,-2284045.0000,-5515571.5000,1402596.1250,3229966.5000,-1376474.0000,2608437.2500,-9159678.0000,-2291488.2500,2875870.2500,8720584.0000,-2963526.7500,5005232.5000,3720703.2500,7580139.0000,-1437085.1250,6604513.5000,3251765.0000,-229117.3281,-5600639.5000,-5907416.5000,4200275.0000,-5012606.0000,-2015548.5000,-3876946.0000,2332497.5000,-7245645.0000,-2403140.2500,1118149.5000,1702461.3750,1961919.2500,-4226789.0000,-1397209.3750,-751223.1250,-5056735.0000,-4165646.0000,6787942.0000,130827.2812,-4896169.0000,626880.9375,5341783.5000,1494576.1250,-4475081.5000,4976522.0000,633261.0625,8499938.0000,-5149778.5000,-97793.3750,-7197262.5000,4746306.0000,-2411647.0000,-5843615.5000,-8826849.0000,6273811.0000,173893.0312,5092959.0000
1.7349,5372089.0000,5181749.0000,4347549.0000,-4979642.0000,-4735071.0000,-2830607.7500,2003390.0000,-1949089.0000,-2842304.7500,371144.8125,-364163.0312,1229269.7500,6129195.5000,3326199.7500,-3366537.0000,-2283513.2500,-5513976.5000,1410571.2500,3228903.0000,-1374347.3750,2605247.2500,-9155425.0000,-2295741.7500,2864173.2500,8740788.0000,-2953425.0000,5002574.0000,3717513.2500,7579607.5000,-1443996.8750,6589626.5000,3235283.2500,-209977.0000,-5593727.5000,-5912201.5000,4196021.5000,-5014201.0000,-2007573.3750,-3871629.2500,2316015.5000,-7228099.5000,-2398355.2500,1119744.5000,1700866.3750,1966704.3750,-4221472.0000,-1388702.6250,-744311.3125,-5048228.0000,-4159266.0000,6799107.0000,138802.4219,-4894042.0000,630602.6875,5348695.0000,1501487.8750,-4465511.5000,4983433.5000,637514.4375,8501533.0000,-5146056.5000,-94603.3203,-7186629.0000,4753218.0000,-2404203.7500,-5839362.0000,-8839609.0000,6286040.0000,176019.7344,5098807.5000
1.7369,5383785.5000,5195040.5000,4365626.0000,-4956248.0000,-4720716.0000,-2814125.7500,2004453.3750,-1936328.7500,-2835924.5000,373803.1875,-354592.8438,1246283.3750,6144614.0000,3340023.2500,-3351118.5000,-2273943.0000,-5499621.0000,1425458.2500,3243258.2500,-1362650.5000,2616944.0000,-9144791.0000,-2285108.2500,2867363.5000,8765245.0000,-2929499.5000,5015866.0000,3724425.0000,7594494.5000,-1442933.5000,6588563.5000,3233688.2500,-181266.5000,-5574587.5000,-5902631.5000,4200275.0000,-5009416.0000,-1990559.7500,-3854615.7500,2326117.2500,-7203642.5000,-2384000.0000,1123466.2500,1708841.5000,1976274.5000,-4209243.5000,-1377005.7500,-727829.3750,-5031214.5000,-4140125.5000,6814525.5000,153689.3438,-4882345.5000,644957.9375,5362518.5000,1515843.1250,-4451156.0000,4997257.5000,650274.6875,8510572.0000,-5132764.5000,-77589.6875,-7169615.0000,4769700.0000,-2390911.7500,-5820753.5000,-8844394.0000,6296673.5000,183463.2031,5121669.5000
1.7389,5361455.5000,5170583.5000,4348081.0000,-4962096.5000,-4736666.0000,-2831671.0000,1981059.6250,-1958659.2500,-2871015.2500,345624.3750,-375859.9062,1224484.7500,6134512.0000,3324604.7500,-3367600.5000,-2290956.7500,-5516634.5000,1403659.5000,3220396.2500,-1390829.2500,2599398.7500,-9164463.0000,-2306907.0000,2843969.7500,8755675.0000,-2936411.2500,4992472.0000,3699436.2500,7579075.5000,-1469517.3750,6560384.5000,3195939.2500,-188709.9688,-5587879.0000,-5936658.5000,4172096.2500,-5035468.0000,-2001193.2500,-3867375.7500,2313357.0000,-7219592.5000,-2405267.0000,1099540.8750,1681726.0000,1956602.5000,-4227320.5000,-1392424.3750,-740589.6250,-5054608.5000,-4163519.2500,6790600.0000,129763.9297,-4905739.0000,618374.1250,5336466.5000,1492449.3750,-4474550.0000,4974395.0000,625285.9375,8485051.0000,-5158816.5000,-102046.7812,-7195667.5000,4748433.0000,-2412178.7500,-5844147.0000,-8875763.0000,6265304.5000,163259.5156,5096149.0000
1.7409,5366240.5000,5175368.5000,4359246.0000,-4944551.5000,-4722311.0000,-2818379.2500,1995946.5000,-1951747.3750,-2880585.2500,348814.4375,-369479.7812,1239903.3750,6149930.5000,3341618.2500,-3351650.2500,-2284045.0000,-5508659.5000,1405254.5000,3218801.2500,-1383917.5000,2618539.0000,-9157020.0000,-2301058.5000,2847159.7500,8767371.0000,-2925777.7500,4996725.5000,3707943.0000,7589709.0000,-1470049.0000,6558789.5000,3186900.7500,-174354.7188,-5567144.0000,-5931873.5000,4176881.2500,-5030683.0000,-1979394.5000,-3851957.2500,2339409.2500,-7203111.0000,-2388253.2500,1114427.7500,1689701.1250,1966172.6250,-4215092.0000,-1370625.6250,-720917.5625,-5043443.0000,-4152354.2500,6799638.5000,137207.3906,-4899359.0000,624222.5625,5340188.0000,1497234.5000,-4468169.5000,4986623.5000,636451.1250,8493027.0000,-5149246.5000,-88754.8828,-7189819.0000,4755876.5000,-2408457.0000,-5837235.5000,-8891182.0000,6250949.0000,166449.5781,5083920.5000
1.7429,5363050.5000,5180154.0000,4372538.0000,-4935513.0000,-4705297.0000,-2807214.0000,2009238.3750,-1946430.6250,-2888560.5000,359447.9375,-357251.2500,1248941.7500,6168007.5000,3369797.2500,-3333573.2500,-2275006.5000,-5499621.0000,1416951.3750,3227308.0000,-1370093.8750,2648844.5000,-9129373.0000,-2286703.2500,2859920.0000,8782790.0000,-2904510.7500,5017992.5000,3727083.5000,7613103.0000,-1456757.1250,6566233.0000,3176267.2500,-160531.1406,-5544282.0000,-5917518.5000,4186451.5000,-5016327.5000,-1960785.8750,-3836007.0000,2362271.2500,-7186629.0000,-2375493.2500,1125593.0000,1706183.1250,1979996.2500,-4200205.0000,-1348826.8750,-708689.0625,-5034404.5000,-4140125.5000,6807082.0000,142524.1562,-4894042.0000,633792.7500,5346036.5000,1504146.2500,-4455941.0000,4995130.5000,643894.5625,8500470.0000,-5138081.5000,-76526.3359,-7181312.0000,4766510.0000,-2400482.0000,-5827133.5000,-8894904.0000,6255202.5000,182931.5312,5088705.5000
1.7449,5334340.0000,5143468.0000,4356587.5000,-4956780.0000,-4721247.5000,-2823164.2500,1993819.8750,-1962912.6250,-2924714.5000,332332.4688,-381176.6562,1233523.2500,6155779.0000,3370860.5000,-3342611.7500,-2292020.0000,-5525141.5000,1393026.0000,3212952.7500,-1384980.8750,2650971.2500,-9132563.0000,-2303717.0000,2852476.5000,8764181.0000,-2919397.7500,5004700.5000,3711133.2500,7605128.0000,-1474302.3750,6546561.0000,3167228.7500,-174354.7188,-5557042.0000,-5931342.0000,4166779.5000,-5031214.5000,-1971419.3750,-3858869.0000,2356422.7500,-7197794.0000,-2388253.2500,1120276.2500,1692359.5000,1964577.6250,-4215623.5000,-1357865.3750,-727829.3750,-5052481.5000,-4159266.0000,6792195.5000,119130.4141,-4919562.5000,609867.3125,5323174.5000,1486601.0000,-4477740.0000,4978117.0000,624754.2500,8478671.0000,-5154031.5000,-93008.2891,-7195667.5000,4745774.5000,-2421749.0000,-5844147.0000,-8915639.0000,6242442.5000,172829.6875,5065312.0000
1.7469,5343378.5000,5139746.5000,4370411.5000,-4937108.0000,-4709019.0000,-2815189.2500,2011365.1250,-1952279.1250,-2929499.5000,339244.2500,-366289.7188,1245751.7500,6170666.0000,3391064.2500,-3320813.0000,-2279259.7500,-5519293.0000,1396216.0000,3224118.0000,-1371157.2500,2677555.0000,-9110764.0000,-2290956.7500,2866831.7500,8774283.0000,-2909827.5000,5020651.0000,3730273.5000,7626395.0000,-1464200.6250,6556663.0000,3184242.2500,-158936.1094,-5543218.5000,-5913796.5000,4177944.5000,-5020049.5000,-1952810.7500,-3846640.5000,2365993.0000,-7182907.0000,-2372303.0000,1143670.0000,1701929.7500,1973616.1250,-4209775.0000,-1344573.5000,-717195.8750,-5037063.0000,-4144910.7500,6807614.0000,130295.6094,-4919562.5000,622627.5625,5330618.0000,1497234.5000,-4461789.5000,4988750.5000,633261.0625,8485051.0000,-5144461.5000,-83438.1250,-7182375.5000,4757471.5000,-2416432.2500,-5837235.5000,-8915107.0000,6244569.0000,189311.6406,5079667.0000
1.7489,5349758.5000,5141873.0000,4376259.5000,-4919031.0000,-4691473.5000,-2800834.0000,2027847.1250,-1938455.5000,-2931626.2500,352004.4688,-352466.1562,1253726.8750,6184489.5000,3399571.0000,-3306989.5000,-2261714.5000,-5500684.5000,1408976.2500,3241131.5000,-1357865.3750,2698290.5000,-9090560.0000,-2281386.5000,2875870.2500,8792892.0000,-2891218.7500,5038728.0000,3749413.7500,7648193.5000,-1456757.1250,6566233.0000,3190090.7500,-145644.2031,-5529926.5000,-5900504.5000,4191236.5000,-5013669.0000,-1936328.7500,-3832817.0000,2379816.5000,-7166957.0000,-2356884.5000,1161215.2500,1715221.6250,1984781.3750,-4200736.5000,-1333940.0000,-707625.6875,-5024834.5000,-4130023.7500,6824627.5000,140397.4531,-4909460.5000,626880.9375,5338593.0000,1508931.3750,-4445839.5000,5003105.5000,647616.3125,8496217.0000,-5130638.0000,-70146.2266,-7171210.0000,4772890.0000,-2405267.0000,-5821816.5000,-8898094.0000,6257861.0000,207388.6250,5103592.5000
1.7509,5326364.5000,5122201.0000,4355524.5000,-4932323.0000,-4706360.5000,-2825822.7500,2016681.8750,-1957064.1250,-2956083.2500,333927.5000,-364163.0312,1233523.2500,6170666.0000,3379367.2500,-3325598.0000,-2278728.0000,-5508128.0000,1388772.6250,3221991.2500,-1370625.6250,2684466.7500,-9105447.0000,-2299995.2500,2856198.2500,8782258.0000,-2899725.7500,5023841.0000,3739312.0000,7634370.0000,-1474302.3750,6543371.0000,3178925.5000,-155746.0469,-5536306.5000,-5898909.5000,4177413.0000,-5030683.0000,-1941113.8750,-3838665.2500,2375031.5000,-7172273.5000,-2365923.0000,1143138.2500,1701929.7500,1970426.1250,-4212965.0000,-1339788.3750,-726234.3750,-5035999.5000,-4140657.2500,6812399.0000,125510.5234,-4926474.5000,611462.3125,5324769.5000,1496702.7500,-4460726.0000,4994067.0000,635387.7500,8480266.0000,-5147120.0000,-84501.4766,-7187160.5000,4758003.0000,-2413773.7500,-5837235.5000,-8912449.0000,6242442.5000,196223.4219,5087642.0000
1.7529,5329023.0000,5126986.0000,4367221.5000,-4920094.0000,-4687220.0000,-2815189.2500,2027847.1250,-1944304.0000,-2953956.5000,343497.6562,-347681.0625,1244688.3750,6184489.5000,3396381.0000,-3309647.7500,-2268626.2500,-5490051.0000,1398874.3750,3240068.2500,-1347763.5000,2708392.2500,-9085775.0000,-2286703.2500,2865768.2500,8795550.0000,-2885902.0000,5044576.5000,3756325.5000,7648725.0000,-1466327.2500,6551346.0000,3187432.2500,-142985.8281,-5512381.5000,-5864350.5000,4193363.2500,-5017391.0000,-1920378.5000,-3817930.0000,2401083.5000,-7153133.0000,-2344656.0000,1158556.8750,1719475.0000,1984781.3750,-4198078.5000,-1322243.1250,-715600.8125,-5025366.0000,-4128428.7500,6829412.5000,139334.0938,-4914777.5000,620500.8125,5334871.5000,1508399.6250,-4443712.5000,5008954.0000,646552.9375,8488773.0000,-5134359.5000,-71209.5781,-7170147.0000,4772358.5000,-2402077.0000,-5825538.5000,-8895967.0000,6250949.0000,210578.6719,5091364.0000
1.7549,5325301.5000,5120606.0000,4370943.0000,-4917967.5000,-4678713.5000,-2818911.0000,2032100.5000,-1942708.8750,-2961400.0000,339775.9375,-340769.2812,1243093.3750,6183958.0000,3392127.5000,-3303267.7500,-2267563.0000,-5486861.0000,1396747.7500,3251765.0000,-1338725.0000,2725406.0000,-9082585.0000,-2286171.5000,2867363.5000,8801399.0000,-2896004.0000,5053615.0000,3763769.0000,7657232.0000,-1470049.0000,6549751.0000,3196470.7500,-137137.3906,-5516634.5000,-5847869.0000,4197085.0000,-5014732.5000,-1901238.2500,-3809423.2500,2413312.2500,-7146221.5000,-2340402.5000,1163342.0000,1726918.5000,1986376.3750,-4194356.5000,-1316926.3750,-708157.3750,-5020049.5000,-4124175.2500,6838451.0000,144650.8594,-4909992.5000,625285.9375,5339125.0000,1517438.1250,-4436801.0000,5013739.0000,645489.6250,8488242.0000,-5132233.0000,-66956.1719,-7170147.0000,4778207.0000,-2401013.5000,-5825538.5000,-8878953.0000,6253076.0000,210578.6719,5083920.5000
1.7569,5288615.5000,5089237.0000,4341701.0000,-4952526.5000,-4707424.0000,-2855064.7500,2002326.6250,-1974609.5000,-3001275.7500,312660.4688,-367884.7500,1207471.1250,6152057.5000,3355973.5000,-3329851.5000,-2296273.5000,-5511849.5000,1366442.2500,3223586.2500,-1361587.1250,2702543.7500,-9108106.0000,-2313818.7500,2840779.5000,8775347.0000,-2929499.5000,5027031.0000,3739843.7500,7634901.5000,-1499291.1250,6516787.0000,3175203.7500,-160531.1406,-5553320.5000,-5878174.5000,4177944.5000,-5039721.5000,-1917720.1250,-3836007.0000,2372373.0000,-7174400.5000,-2368049.7500,1133568.1250,1707246.5000,1965109.2500,-4212433.5000,-1337130.0000,-727297.6875,-5047165.0000,-4151290.7500,6811867.5000,120193.7656,-4934981.0000,599233.8125,5311477.5000,1491386.0000,-4460726.0000,4993004.0000,618374.1250,8465911.0000,-5157221.5000,-91944.9375,-7191945.5000,4753218.0000,-2427597.5000,-5854780.5000,-8909259.0000,6218517.0000,185589.9062,5041918.0000
1.7589,5305097.5000,5107846.0000,4364031.0000,-4922221.0000,-4684030.0000,-2834329.5000,2026252.0000,-1952810.7500,-2984793.7500,331269.1250,-344491.0312,1232459.8750,6171729.5000,3376709.0000,-3308584.5000,-2274474.7500,-5485266.0000,1389835.8750,3249106.7500,-1332344.8750,2724874.2500,-9079927.0000,-2288298.2500,2862046.7500,8801399.0000,-2906637.5000,5053083.0000,3775466.0000,7663080.5000,-1476429.1250,6541776.0000,3197002.5000,-132352.3125,-5525141.5000,-5859565.5000,4208782.0000,-5011542.5000,-1880502.8750,-3806764.7500,2389386.7500,-7151006.5000,-2343592.5000,1151645.1250,1735957.0000,1991161.3750,-4183191.5000,-1315863.0000,-700713.8750,-5022176.0000,-4124707.0000,6835792.5000,146245.8906,-4912119.0000,622095.8750,5336466.5000,1516906.5000,-4432547.5000,5015334.0000,641236.1875,8485051.0000,-5129574.5000,-64297.7891,-7169615.0000,4780333.5000,-2408988.7500,-5834577.0000,-8893309.0000,6235530.5000,202603.5312,5047235.0000
1.7609,5268412.0000,5068502.0000,4340106.0000,-4940298.0000,-4711145.5000,-2855064.7500,2008706.7500,-1976736.1250,-3016162.7500,304153.6562,-366289.7188,1227143.1250,6149399.0000,3353847.0000,-3330914.7500,-2296273.5000,-5505469.5000,1370163.8750,3226244.7500,-1350953.6250,2713177.2500,-9097472.0000,-2302653.5000,2847691.5000,8781195.0000,-2926309.5000,5031816.0000,3756857.2500,7640218.5000,-1491847.7500,6525825.5000,3170950.2500,-149365.9375,-5531521.5000,-5881896.0000,4190173.2500,-5032278.0000,-1887946.2500,-3822715.0000,2375563.2500,-7171742.0000,-2363264.5000,1133036.5000,1718411.6250,1975211.1250,-4202863.5000,-1340851.7500,-717195.8750,-5041316.5000,-4146505.7500,6812399.0000,124447.1719,-4931259.5000,596043.7500,5315731.0000,1497766.1250,-4452219.5000,4998320.5000,619969.1875,8470165.0000,-5146588.0000,-79716.3906,-7187692.0000,4761725.0000,-2429192.5000,-5850527.0000,-8914576.0000,6214795.0000,178678.1250,5012144.0000
1.7629,5247145.0000,5045640.0000,4331599.0000,-4944019.5000,-4717525.5000,-2855596.5000,2006580.0000,-1978862.8750,-3016694.2500,287140.0000,-368416.4375,1229269.7500,6147804.0000,3346403.5000,-3334105.0000,-2300526.7500,-5507596.0000,1366442.2500,3220396.2500,-1352017.0000,2716899.0000,-9095877.0000,-2300526.7500,2846628.0000,8779068.0000,-2926841.0000,5033411.0000,3754199.0000,7637560.0000,-1489189.3750,6523167.0000,3165633.5000,-150429.2969,-5531521.5000,-5882427.5000,4190704.7500,-5031214.5000,-1869337.6250,-3817930.0000,2383006.5000,-7179185.5000,-2365923.0000,1141011.6250,1722133.3750,1977337.8750,-4199673.5000,-1345105.1250,-728892.7500,-5044506.5000,-4148100.7500,6806550.5000,120193.7656,-4932854.5000,594980.3750,5309351.0000,1493512.7500,-4453283.0000,4995662.0000,616779.1250,8465379.0000,-5150310.0000,-90349.9141,-7191945.5000,4760661.5000,-2433977.5000,-5856375.5000,-8925741.0000,6214795.0000,171234.6562,4996194.0000
1.7649,5271070.5000,5066375.0000,4361373.0000,-4920094.0000,-4686688.5000,-2823164.2500,2041139.0000,-1945899.0000,-2987452.2500,320103.9375,-338110.9062,1268082.1250,6184489.5000,3370860.5000,-3300609.2500,-2268094.5000,-5470379.0000,1389304.2500,3246448.2500,-1316394.6250,2748268.0000,-9062382.0000,-2262246.2500,2876933.5000,8818412.0000,-2892282.2500,5063716.5000,3786099.5000,7667334.0000,-1458883.7500,6554536.0000,3195407.5000,-113211.9766,-5506001.0000,-5849464.0000,4220478.5000,-5000909.0000,-1826271.8750,-3778054.2500,2420224.0000,-7148880.0000,-2335617.5000,1180355.6250,1755097.2500,2012960.1250,-4165114.5000,-1316394.6250,-708157.3750,-5013669.0000,-4113541.7500,6840578.0000,154221.0312,-4902549.0000,623690.8750,5338593.0000,1522754.8750,-4422445.5000,5025968.0000,647616.3125,8498875.0000,-5118409.5000,-56854.3281,-7162171.5000,4793093.5000,-2399950.2500,-5823943.5000,-8885333.0000,6248822.5000,196755.0938,5021714.5000
1.7669,5245550.0000,5033943.0000,4331067.5000,-4953058.0000,-4718589.0000,-2856660.0000,2016150.2500,-1973546.1250,-3012441.0000,289266.7188,-362036.3125,1237244.8750,6160032.5000,3337896.5000,-3323471.2500,-2293083.2500,-5494304.5000,1367505.5000,3220928.0000,-1338725.0000,2722215.7500,-9083117.0000,-2283513.2500,2854603.2500,8796082.0000,-2915676.0000,5033943.0000,3757920.5000,7636496.5000,-1478024.1250,6526357.5000,3166165.2500,-137669.0781,-5545877.0000,-5890934.5000,4188578.2500,-5028556.0000,-1835842.0000,-3801448.0000,2394171.7500,-7182907.0000,-2372303.0000,1150050.1250,1724260.1250,1981059.6250,-4193293.2500,-1348826.8750,-738994.5625,-5048760.0000,-4144910.7500,6807082.0000,124447.1719,-4933386.0000,594980.3750,5308819.5000,1490854.3750,-4451687.5000,4996194.0000,618374.1250,8473355.0000,-5149246.5000,-86096.5078,-7195667.5000,4762788.0000,-2421749.0000,-5848932.0000,-8890119.0000,6225428.5000,172829.6875,5000979.0000
1.7689,5256183.5000,5050425.0000,4344891.0000,-4943488.0000,-4706360.5000,-2841773.0000,2032100.5000,-1956532.5000,-3004465.7500,311597.0938,-351402.8125,1253726.8750,6181299.5000,3353315.2500,-3304331.0000,-2273943.0000,-5484202.5000,1387177.5000,3236346.5000,-1319584.7500,2738697.7500,-9063445.0000,-2262777.7500,2872148.5000,8809374.0000,-2905574.0000,5050425.0000,3762705.7500,7649788.5000,-1457820.5000,6543371.0000,3174672.0000,-115338.6797,-5541092.0000,-5880832.5000,4200275.0000,-5008884.0000,-1797561.3750,-3769547.5000,2403742.0000,-7167488.5000,-2360606.2500,1160151.8750,1738083.6250,1999668.2500,-4172557.7500,-1328623.2500,-726766.0000,-5035468.0000,-4129492.0000,6824627.5000,139865.7812,-4917967.5000,615715.7500,5325301.5000,1507868.0000,-4434674.0000,5009486.0000,635919.4375,8492495.0000,-5134359.5000,-73867.9609,-7171210.0000,4781397.0000,-2410583.7500,-5839362.0000,-8885333.0000,6224365.5000,179209.7969,5010017.5000
1.7709,5261500.0000,5060526.5000,4353397.5000,-4933386.0000,-4692005.5000,-2829544.5000,2049645.7500,-1940050.5000,-3002339.0000,322230.6250,-337047.5625,1266487.1250,6195655.0000,3373519.0000,-3287317.5000,-2256929.5000,-5476227.5000,1402596.1250,3252296.7500,-1306824.5000,2756243.2500,-9045368.0000,-2244700.7500,2891288.7500,8826387.0000,-2894408.7500,5058931.5000,3765364.0000,7656700.5000,-1442401.8750,6556663.0000,3178925.5000,-102046.7812,-5534711.5000,-5881364.5000,4213035.0000,-4992934.0000,-1766192.5000,-3747748.7500,2413843.7500,-7153665.0000,-2351567.7500,1159620.2500,1752970.6250,2015618.5000,-4157671.0000,-1311609.6250,-716132.5000,-5023771.0000,-4118858.5000,6835792.5000,152094.3281,-4907334.0000,632729.3750,5338593.0000,1519033.2500,-4420319.0000,5025968.0000,649211.3125,8512167.0000,-5118941.0000,-57386.0039,-7150475.0000,4796283.5000,-2393038.5000,-5826070.0000,-8864066.0000,6224365.5000,187184.9375,5016397.5000
1.7729,5238106.5000,5033411.0000,4333725.5000,-4947741.5000,-4718057.5000,-2848684.7500,2032632.1250,-1961317.6250,-3037429.7500,296710.1875,-362036.3125,1250005.1250,6172261.0000,3357037.0000,-3303267.7500,-2272348.0000,-5505469.5000,1382924.1250,3229434.7500,-1329154.8750,2739761.2500,-9063977.0000,-2257461.0000,2870021.7500,8801930.0000,-2922587.7500,5034474.5000,3732400.2500,7628521.5000,-1463668.8750,6531674.0000,3153405.0000,-123845.5000,-5557573.5000,-5921240.0000,4183261.5000,-5016859.5000,-1777889.3750,-3765294.0000,2394171.7500,-7182907.0000,-2378151.5000,1129314.7500,1725323.5000,1991693.1250,-4179469.7500,-1340320.1250,-745906.3750,-5049823.0000,-4146505.7500,6804955.5000,125510.5234,-4927537.5000,607208.9375,5314668.0000,1496171.1250,-4441586.0000,5005232.5000,630602.6875,8494090.0000,-5139676.5000,-79184.7188,-7171742.0000,4775016.5000,-2412710.5000,-5847337.0000,-8882143.0000,6199908.5000,161664.4844,4988219.0000
1.7749,5263627.0000,5055741.5000,4359246.0000,-4917967.5000,-4699448.5000,-2819974.2500,2059216.0000,-1940050.5000,-3028391.2500,308938.7188,-343959.3438,1281905.7500,6183426.5000,3376177.2500,-3277747.2500,-2250017.5000,-5484202.5000,1412166.3750,3255486.7500,-1311077.8750,2769003.2500,-9038988.0000,-2231940.7500,2887567.0000,8825856.0000,-2910359.2500,5056805.0000,3743565.2500,7650320.0000,-1445591.8750,6549751.0000,3176267.2500,-101515.1094,-5536306.5000,-5903163.0000,4204528.5000,-4994529.0000,-1751305.6250,-3744027.0000,2410653.7500,-7161640.0000,-2360074.5000,1146328.3750,1745527.1250,2010301.7500,-4163519.2500,-1325433.1250,-726234.3750,-5023239.5000,-4124707.0000,6825159.0000,148904.2656,-4902549.0000,629539.3125,5335403.0000,1513716.3750,-4421914.0000,5027031.0000,651338.0625,8513230.0000,-5121599.5000,-61639.4102,-7149943.0000,4797879.0000,-2393038.5000,-5835640.0000,-8871510.0000,6210010.0000,169107.9531,5003105.5000
